333.132000,412.260000,331.559000,453.665000,329.932000,496.299000,328.595000,539.437000,281.793000,552.486000,304.008000,563.012000,326.789000,570.883000,350.465000,564.101000,372.455000,555.374000
317.308000,358.309000,315.762000,406.901000,314.641000,455.125000,313.794000,503.705000,266.041000,524.916000,289.068000,534.933000,313.560000,543.472000,339.026000,535.325000,361.738000,527.024000
265.875000,305.356000,265.571000,337.590000,265.446000,369.608000,265.362000,402.137000,226.237000,422.166000,244.389000,428.432000,261.968000,434.039000,279.737000,429.616000,295.957000,424.631000
353.011000,421.734000,354.907000,468.118000,356.749000,514.310000,358.286000,560.620000,309.981000,581.391000,333.916000,590.969000,358.558000,597.804000,382.821000,589.318000,404.732000,580.165000
319.486000,379.024000,318.041000,424.213000,316.761000,469.080000,315.409000,514.200000,277.740000,536.111000,297.308000,544.792000,317.964000,551.767000,340.100000,544.843000,360.175000,536.583000
337.552000,448.765000,339.260000,494.879000,340.501000,541.797000,341.414000,589.081000,296.507000,610.584000,318.717000,619.545000,342.452000,625.866000,366.565000,617.419000,388.477000,608.892000
314.812000,382.561000,314.261000,425.932000,313.844000,468.924000,313.393000,512.194000,265.986000,531.949000,287.100000,541.184000,308.866000,548.833000,331.293000,543.671000,351.322000,537.030000
318.135000,322.295000,319.247000,361.989000,320.292000,401.550000,321.168000,442.007000,274.853000,475.049000,297.741000,482.212000,321.004000,487.878000,344.422000,481.772000,365.480000,475.534000
308.145000,365.259000,306.125000,408.194000,304.651000,450.137000,303.362000,492.219000,258.319000,514.082000,279.767000,521.696000,300.889000,528.691000,322.458000,524.164000,342.248000,517.692000
252.367000,265.387000,251.117000,294.324000,249.851000,323.260000,248.615000,352.726000,213.283000,371.644000,229.737000,377.984000,246.397000,383.396000,263.843000,379.456000,279.707000,375.316000
245.982000,317.809000,245.781000,349.962000,245.692000,381.739000,245.614000,413.779000,209.717000,430.934000,226.724000,437.094000,243.698000,442.347000,260.706000,437.829000,276.158000,432.806000
249.533000,326.815000,249.057000,359.803000,248.778000,392.508000,248.567000,425.825000,209.857000,444.788000,228.450000,451.400000,246.633000,457.438000,265.371000,452.390000,282.730000,446.760000
261.229000,313.578000,260.168000,347.287000,259.042000,380.875000,258.056000,414.825000,222.795000,430.486000,238.862000,437.728000,255.822000,443.642000,273.678000,438.742000,289.773000,433.468000
265.801000,334.926000,265.702000,365.010000,265.499000,395.004000,265.320000,425.704000,230.903000,446.957000,247.139000,452.710000,263.745000,457.294000,280.909000,453.418000,296.650000,448.822000
245.877000,280.463000,246.477000,312.769000,246.861000,345.035000,247.174000,377.649000,215.345000,398.231000,230.936000,403.903000,247.146000,408.095000,263.841000,403.481000,278.886000,398.391000
829.216000,1075.900000,827.702000,1189.070000,825.525000,1303.050000,824.008000,1416.560000,731.111000,1468.070000,778.934000,1488.600000,827.086000,1506.400000,877.113000,1489.510000,924.206000,1471.890000
834.375000,1068.270000,838.025000,1175.710000,841.874000,1283.380000,845.779000,1392.330000,739.711000,1460.080000,794.982000,1476.200000,847.677000,1488.790000,899.959000,1473.710000,948.947000,1455.920000
1124.720000,1435.950000,1129.070000,1589.190000,1132.580000,1743.910000,1135.750000,1899.540000,975.519000,1971.180000,1053.730000,1999.420000,1128.380000,2024.650000,1203.230000,1998.910000,1273.450000,1976.730000
694.463000,1034.780000,685.832000,1152.750000,676.763000,1271.000000,670.252000,1387.740000,572.865000,1399.300000,623.238000,1427.460000,677.027000,1449.270000,735.060000,1428.340000,788.733000,1405.710000
932.244000,1334.680000,933.232000,1463.740000,934.129000,1593.430000,935.479000,1723.710000,812.713000,1795.840000,874.329000,1817.300000,937.045000,1831.410000,998.788000,1812.480000,1056.970000,1791.440000
668.743000,1010.340000,665.978000,1124.550000,662.537000,1238.650000,659.797000,1350.670000,573.288000,1366.390000,614.462000,1388.160000,657.836000,1404.980000,702.804000,1391.280000,743.680000,1375.620000
1474.260000,1833.330000,1471.290000,2046.740000,1470.250000,2259.600000,1470.160000,2472.660000,1267.440000,2517.340000,1361.810000,2561.870000,1456.850000,2598.020000,1553.080000,2569.580000,1639.350000,2529.960000
585.274000,878.678000,601.085000,963.619000,615.950000,1048.670000,630.495000,1134.230000,552.511000,1177.460000,598.422000,1188.830000,644.219000,1195.690000,686.186000,1171.290000,725.140000,1147.820000
233.788000,309.822000,233.061000,343.512000,232.336000,377.061000,231.833000,410.834000,196.608000,424.109000,213.126000,431.095000,229.864000,436.795000,247.093000,432.143000,262.687000,426.649000
270.860000,334.616000,272.022000,359.944000,273.229000,385.698000,274.523000,412.385000,243.203000,436.710000,258.884000,440.801000,274.638000,443.900000,290.327000,439.363000,304.830000,433.735000
678.582000,756.428000,685.636000,858.199000,692.697000,958.820000,699.419000,1059.170000,606.736000,1100.270000,650.602000,1117.690000,692.647000,1130.820000,734.335000,1116.560000,771.368000,1099.680000
663.670000,823.020000,666.369000,914.538000,669.190000,1006.190000,672.145000,1098.140000,598.516000,1149.110000,635.379000,1163.800000,673.673000,1174.690000,713.120000,1162.870000,747.892000,1148.920000
519.342000,558.555000,522.740000,636.097000,526.264000,712.851000,530.599000,789.776000,452.454000,816.659000,489.018000,830.549000,524.402000,842.445000,559.629000,829.587000,590.301000,813.537000
449.230000,686.703000,443.245000,759.988000,437.336000,833.110000,432.102000,905.645000,365.546000,920.183000,396.610000,936.591000,428.209000,951.009000,462.438000,942.403000,494.065000,932.348000
419.202000,577.231000,418.662000,640.144000,418.082000,702.745000,418.324000,764.479000,354.529000,767.249000,385.064000,782.790000,417.901000,795.398000,451.425000,781.708000,481.448000,768.583000
318.711000,404.705000,318.714000,450.388000,318.873000,495.606000,319.256000,541.216000,273.092000,556.975000,295.296000,566.683000,318.227000,574.483000,341.239000,566.402000,362.099000,557.930000
438.637000,548.028000,436.200000,620.038000,434.135000,691.004000,432.880000,761.114000,367.331000,770.933000,398.014000,787.116000,430.805000,800.128000,464.884000,788.595000,495.513000,776.018000
490.587000,740.413000,492.889000,817.463000,495.324000,893.751000,498.363000,969.697000,427.836000,983.865000,461.959000,1000.750000,496.667000,1013.890000,532.163000,1000.790000,564.221000,986.758000
851.984000,1164.150000,857.623000,1276.270000,863.104000,1389.620000,868.505000,1502.160000,744.104000,1535.640000,801.720000,1558.380000,859.046000,1576.080000,914.458000,1558.900000,965.208000,1539.650000
419.036000,676.682000,417.927000,733.501000,416.565000,790.350000,415.608000,847.617000,360.549000,869.088000,388.010000,880.634000,415.863000,889.699000,444.294000,880.976000,470.619000,871.584000
267.478000,356.472000,267.447000,388.938000,267.569000,421.014000,267.926000,453.804000,232.946000,474.926000,250.450000,480.580000,267.770000,485.229000,285.266000,480.805000,301.443000,474.935000
595.314000,691.380000,603.742000,765.073000,611.194000,839.318000,618.120000,913.702000,539.958000,936.249000,577.326000,950.796000,613.742000,961.406000,648.121000,945.595000,679.577000,930.988000
537.505000,668.614000,537.366000,742.973000,536.788000,817.479000,536.757000,891.108000,475.747000,903.719000,505.483000,920.257000,537.684000,932.305000,571.502000,921.141000,601.805000,907.938000
409.114000,538.665000,412.168000,602.888000,415.217000,666.886000,418.698000,731.053000,364.579000,753.587000,393.684000,765.341000,424.326000,775.172000,455.153000,761.656000,483.457000,748.108000
285.204000,361.844000,283.684000,393.221000,281.915000,425.317000,280.452000,457.636000,243.808000,469.912000,260.850000,477.498000,279.041000,483.351000,297.830000,478.208000,315.039000,472.571000
262.096000,336.048000,263.567000,371.386000,265.018000,406.799000,266.821000,442.501000,229.315000,459.834000,247.071000,465.644000,265.516000,470.608000,283.543000,464.888000,299.659000,458.647000
246.101000,293.151000,246.469000,321.209000,246.687000,349.101000,246.925000,377.821000,219.743000,400.280000,234.490000,404.947000,249.123000,408.459000,264.416000,404.226000,278.558000,399.308000
244.095000,319.736000,243.229000,351.625000,242.447000,383.398000,241.935000,415.774000,204.772000,436.612000,223.005000,442.898000,241.315000,448.074000,259.942000,443.319000,276.979000,437.564000
248.460000,278.455000,248.758000,306.423000,249.070000,334.200000,249.487000,362.732000,216.333000,383.491000,232.478000,388.592000,248.342000,392.623000,264.293000,388.746000,278.937000,383.945000
268.293000,329.969000,268.364000,361.680000,268.448000,393.198000,268.669000,425.244000,233.162000,445.554000,250.639000,451.337000,268.291000,456.061000,286.261000,451.039000,302.685000,445.726000
257.615000,299.848000,257.744000,334.864000,257.935000,369.701000,258.351000,404.587000,223.526000,419.563000,240.416000,426.512000,258.115000,431.647000,276.190000,426.115000,292.359000,419.438000
267.062000,331.743000,267.513000,363.864000,267.856000,395.614000,268.311000,428.246000,233.764000,456.616000,251.641000,461.885000,269.315000,465.810000,287.023000,461.192000,303.573000,456.120000
257.764000,296.468000,256.824000,327.386000,256.211000,357.705000,255.701000,388.727000,217.120000,410.541000,234.881000,416.383000,252.637000,421.665000,270.757000,418.045000,287.259000,413.821000
252.166000,300.917000,251.787000,329.569000,251.459000,358.102000,251.190000,387.325000,216.355000,406.412000,232.864000,412.056000,249.039000,417.135000,265.502000,413.239000,280.523000,409.180000
264.165000,324.356000,264.596000,352.234000,264.841000,380.514000,265.010000,409.280000,233.013000,429.191000,248.270000,434.517000,264.044000,438.265000,280.095000,434.048000,295.086000,429.074000
275.987000,318.118000,274.053000,353.607000,272.514000,388.655000,271.059000,423.946000,233.178000,438.699000,250.062000,446.462000,267.394000,453.208000,285.317000,448.877000,301.268000,443.096000
260.615000,341.434000,258.561000,374.801000,256.588000,407.934000,254.784000,441.424000,219.559000,459.936000,236.241000,466.839000,253.199000,472.708000,271.110000,469.032000,287.510000,464.425000
257.187000,333.592000,255.998000,362.191000,254.713000,391.139000,253.571000,420.492000,222.701000,437.586000,237.713000,443.104000,253.497000,447.568000,270.008000,443.738000,285.043000,438.443000
258.288000,313.430000,258.693000,344.947000,259.050000,376.012000,259.372000,407.626000,227.784000,430.729000,243.703000,436.109000,259.703000,440.273000,276.144000,435.715000,291.216000,430.367000
252.205000,301.530000,253.532000,333.288000,254.765000,364.931000,255.924000,397.027000,223.376000,419.826000,239.227000,424.695000,255.237000,428.420000,271.658000,424.158000,286.599000,419.340000
239.966000,316.489000,240.977000,346.346000,241.911000,376.057000,242.709000,406.157000,206.854000,425.623000,224.063000,431.241000,241.102000,435.834000,258.154000,431.453000,273.858000,427.015000
254.957000,347.083000,255.334000,380.285000,255.872000,412.998000,256.468000,445.943000,220.066000,460.478000,236.770000,466.622000,253.273000,471.709000,269.673000,467.654000,284.503000,462.565000
284.939000,320.493000,286.112000,353.602000,287.257000,386.591000,288.359000,419.768000,253.492000,433.130000,270.108000,439.818000,286.899000,444.625000,303.494000,439.407000,318.539000,433.285000
284.389000,309.121000,283.306000,341.496000,282.374000,373.499000,281.376000,406.270000,245.428000,427.309000,262.814000,434.094000,280.194000,439.730000,298.223000,435.197000,314.673000,430.190000
282.666000,338.316000,282.527000,374.423000,282.549000,410.273000,282.557000,446.459000,243.335000,461.542000,261.588000,469.042000,280.018000,475.498000,298.581000,470.204000,315.305000,464.278000
263.491000,297.963000,263.798000,329.884000,264.051000,361.849000,264.356000,394.253000,228.902000,412.037000,245.757000,418.306000,262.952000,423.207000,280.173000,418.366000,295.744000,412.899000
276.725000,327.183000,276.645000,359.451000,276.694000,391.518000,276.691000,424.002000,237.873000,439.628000,255.021000,446.324000,272.288000,451.876000,289.511000,447.615000,305.229000,442.743000
319.202000,429.666000,319.072000,471.868000,318.954000,514.110000,319.158000,556.688000,273.730000,575.905000,295.857000,584.791000,318.245000,591.625000,341.131000,584.259000,362.129000,576.469000
334.155000,430.568000,334.355000,480.725000,334.744000,530.364000,335.411000,579.492000,285.227000,591.434000,308.368000,602.098000,332.589000,610.798000,357.333000,602.519000,379.467000,593.578000
334.006000,422.394000,335.775000,464.902000,337.266000,507.596000,338.734000,550.744000,293.970000,574.434000,317.009000,582.428000,340.281000,588.415000,363.668000,580.750000,385.125000,572.678000
324.068000,423.238000,324.063000,472.981000,324.088000,522.618000,324.292000,572.128000,278.470000,585.460000,299.817000,596.033000,322.846000,604.365000,347.046000,596.324000,368.543000,587.415000
319.338000,407.230000,321.236000,447.535000,323.110000,487.628000,324.826000,529.257000,280.233000,564.577000,302.911000,571.357000,325.482000,576.869000,348.336000,570.342000,369.363000,563.186000
338.975000,375.991000,340.423000,418.332000,341.966000,460.532000,343.586000,503.599000,297.102000,528.681000,319.802000,536.376000,342.470000,543.126000,365.176000,535.730000,385.827000,527.864000
143.744000,180.929000,143.829000,196.731000,143.881000,212.664000,144.063000,229.071000,123.431000,238.837000,133.267000,242.327000,143.442000,245.103000,153.728000,242.151000,163.050000,238.835000
242.184000,336.993000,242.480000,369.184000,242.501000,402.479000,242.580000,436.217000,210.215000,449.529000,225.633000,456.680000,242.224000,461.236000,259.570000,456.277000,275.401000,449.443000
349.513000,430.866000,347.056000,483.782000,345.180000,535.520000,343.654000,587.573000,292.320000,606.602000,317.331000,616.648000,342.147000,626.249000,367.747000,619.112000,390.762000,610.067000
252.117000,317.058000,252.364000,350.164000,252.660000,382.999000,253.227000,416.192000,219.064000,433.931000,235.888000,440.075000,253.256000,445.306000,271.038000,439.433000,287.169000,433.234000
332.552000,437.126000,334.547000,488.068000,336.785000,538.381000,339.106000,588.936000,290.980000,610.908000,314.481000,619.814000,338.773000,627.246000,363.162000,618.639000,384.901000,608.476000
327.503000,417.324000,329.262000,459.986000,330.816000,502.414000,332.596000,545.546000,287.843000,579.310000,310.246000,585.009000,333.648000,589.776000,357.192000,583.080000,378.585000,576.228000
396.743000,451.592000,399.167000,496.046000,401.362000,541.191000,403.423000,586.963000,356.476000,611.438000,379.179000,620.039000,402.734000,626.147000,426.714000,617.941000,448.805000,608.958000
300.991000,366.597000,299.957000,408.154000,298.730000,449.720000,297.651000,491.870000,255.304000,521.237000,277.553000,528.624000,299.858000,535.027000,323.162000,529.031000,344.708000,522.606000
360.719000,401.443000,358.116000,445.794000,355.691000,490.127000,353.638000,535.109000,305.045000,555.293000,328.092000,565.104000,351.954000,573.627000,377.089000,567.466000,399.619000,559.298000
347.604000,413.096000,349.267000,458.041000,350.551000,504.472000,352.008000,550.927000,306.547000,566.767000,328.857000,576.331000,352.865000,582.865000,377.035000,574.136000,399.265000,564.479000
322.045000,419.297000,323.645000,467.180000,324.958000,514.812000,326.384000,562.866000,284.450000,588.510000,306.466000,597.012000,329.925000,603.202000,354.292000,595.095000,376.141000,586.333000
349.475000,377.144000,351.534000,417.700000,353.488000,458.067000,355.377000,498.907000,309.182000,524.250000,332.073000,531.373000,355.120000,536.868000,377.654000,529.782000,398.236000,522.582000
320.299000,379.862000,320.665000,421.089000,321.174000,462.212000,321.637000,504.022000,275.672000,525.903000,297.530000,534.246000,319.881000,541.238000,342.325000,534.626000,362.674000,527.156000
307.178000,352.103000,305.621000,398.036000,304.310000,443.665000,302.922000,488.676000,251.904000,489.585000,272.929000,502.637000,294.942000,512.643000,317.142000,504.363000,336.035000,495.399000
219.883000,251.772000,220.122000,282.238000,220.330000,312.649000,220.610000,343.107000,184.694000,346.702000,200.952000,355.092000,217.918000,361.931000,234.861000,355.392000,249.795000,348.906000
275.810000,457.601000,278.340000,503.186000,280.520000,548.192000,282.824000,592.975000,251.257000,607.073000,272.921000,615.564000,295.072000,621.279000,316.847000,610.270000,338.321000,599.984000
229.467000,284.490000,227.133000,327.790000,224.942000,370.962000,222.934000,414.203000,191.278000,425.833000,208.538000,434.424000,226.853000,441.075000,246.168000,435.621000,263.986000,427.890000
242.499000,311.541000,243.488000,341.089000,244.516000,370.619000,245.809000,400.460000,215.136000,408.708000,230.051000,415.763000,245.604000,421.311000,261.399000,415.613000,275.413000,408.950000
370.096000,563.520000,371.346000,627.824000,372.249000,692.027000,373.165000,755.528000,312.133000,766.025000,341.058000,780.290000,370.796000,791.009000,400.537000,779.977000,427.476000,768.151000
237.907000,293.952000,236.613000,323.261000,235.365000,352.416000,234.175000,381.895000,205.423000,395.488000,219.059000,401.442000,232.945000,406.338000,247.580000,402.629000,260.875000,397.744000
254.706000,278.248000,253.398000,307.954000,252.224000,337.448000,251.250000,366.928000,222.870000,373.589000,235.629000,380.479000,249.249000,385.978000,263.509000,381.845000,276.156000,376.486000
234.850000,281.053000,235.145000,314.427000,235.625000,347.387000,236.424000,380.871000,203.203000,406.084000,220.460000,411.062000,238.031000,415.201000,256.186000,410.543000,272.454000,404.310000
234.980000,249.552000,235.402000,275.891000,235.872000,302.133000,236.555000,328.823000,208.127000,345.475000,222.424000,350.107000,236.957000,353.926000,251.538000,349.427000,264.731000,344.207000
281.956000,408.603000,279.860000,455.584000,277.890000,502.284000,276.143000,550.055000,229.676000,580.153000,251.491000,588.672000,273.496000,596.326000,296.976000,590.826000,318.409000,584.160000
139.501000,171.580000,139.356000,189.198000,139.219000,206.630000,139.105000,224.268000,120.258000,232.738000,129.442000,236.262000,138.828000,238.941000,148.356000,236.410000,157.055000,233.433000
256.304000,295.118000,257.278000,331.576000,258.097000,367.812000,258.826000,404.478000,223.471000,420.149000,240.523000,427.671000,257.965000,433.341000,275.514000,427.573000,291.373000,421.209000
252.653000,264.171000,252.041000,285.401000,251.426000,306.397000,250.864000,328.297000,221.510000,352.497000,236.228000,356.791000,251.026000,360.123000,266.180000,356.757000,280.053000,352.776000
145.173000,175.269000,146.165000,190.923000,147.209000,206.448000,148.268000,222.317000,128.961000,232.551000,137.886000,235.388000,146.877000,237.591000,155.587000,234.994000,163.380000,231.959000
316.564000,362.970000,316.623000,402.027000,316.643000,441.097000,316.592000,480.549000,278.809000,504.816000,296.910000,511.682000,315.654000,516.884000,335.133000,512.259000,352.927000,506.455000
351.208000,449.611000,352.348000,498.723000,353.618000,547.812000,354.622000,597.439000,302.612000,625.933000,327.372000,634.881000,351.900000,642.419000,376.371000,634.881000,398.687000,626.331000
294.386000,374.318000,293.776000,408.141000,293.131000,442.412000,292.799000,477.033000,254.153000,493.966000,272.316000,501.110000,291.312000,506.276000,310.620000,501.096000,328.346000,494.385000
131.832000,157.251000,131.691000,172.601000,131.577000,187.771000,131.530000,203.309000,114.021000,214.070000,123.122000,216.988000,132.131000,219.477000,141.281000,216.845000,149.687000,214.085000
508.559000,696.572000,506.461000,764.958000,504.816000,833.136000,503.193000,902.436000,430.321000,936.295000,465.885000,951.439000,501.880000,964.426000,540.200000,954.669000,574.955000,944.137000
255.115000,317.762000,255.627000,349.092000,256.097000,380.503000,256.523000,412.626000,218.924000,432.764000,237.443000,439.882000,256.039000,445.323000,274.564000,439.177000,291.448000,433.054000
210.479000,294.119000,210.355000,318.888000,209.832000,344.101000,209.514000,369.997000,183.823000,389.757000,197.466000,394.506000,212.076000,397.640000,227.297000,392.999000,241.473000,387.410000
702.032000,894.743000,706.940000,992.982000,711.345000,1090.670000,716.229000,1187.930000,612.556000,1198.030000,661.251000,1219.960000,712.357000,1237.970000,762.782000,1217.610000,807.612000,1198.200000
238.127000,334.838000,239.533000,375.829000,240.853000,416.538000,242.532000,457.154000,214.131000,472.502000,231.780000,479.460000,250.166000,484.680000,269.019000,476.859000,286.502000,467.978000
301.976000,399.707000,302.749000,434.213000,303.455000,468.982000,304.450000,504.008000,267.686000,518.937000,285.682000,525.853000,304.020000,531.435000,322.501000,525.292000,339.110000,518.946000
348.615000,446.175000,348.347000,483.912000,348.101000,521.570000,348.172000,559.744000,303.263000,574.492000,324.000000,582.881000,345.227000,590.180000,367.025000,583.209000,386.678000,576.782000
280.639000,364.490000,281.362000,395.633000,281.955000,426.703000,282.553000,458.129000,250.362000,471.596000,266.946000,477.960000,283.453000,483.179000,299.869000,477.565000,315.069000,472.256000
470.740000,491.484000,470.690000,537.766000,470.632000,583.347000,470.688000,629.395000,419.086000,654.203000,443.633000,663.092000,468.538000,670.544000,493.137000,664.374000,515.557000,658.211000
749.778000,791.027000,748.600000,853.081000,747.405000,914.912000,745.988000,978.640000,682.245000,1037.340000,714.864000,1046.760000,746.180000,1055.400000,780.204000,1047.880000,811.679000,1039.030000
302.480000,319.654000,301.537000,346.942000,300.799000,373.942000,300.014000,401.235000,265.311000,410.387000,280.100000,417.167000,294.696000,423.133000,309.356000,419.789000,322.474000,415.756000
385.977000,427.961000,386.124000,463.093000,386.209000,498.244000,386.353000,533.570000,348.956000,549.258000,366.218000,555.995000,383.389000,561.459000,400.754000,556.555000,416.579000,551.414000
389.050000,437.016000,386.346000,480.392000,384.328000,522.916000,382.949000,566.031000,332.849000,587.211000,356.531000,595.873000,380.634000,604.225000,405.305000,597.701000,427.653000,589.821000
186.146000,248.920000,185.926000,271.601000,185.641000,294.341000,185.463000,317.138000,162.611000,322.158000,173.238000,327.543000,184.470000,331.445000,196.021000,327.741000,206.372000,323.339000
353.153000,438.134000,351.248000,475.369000,349.394000,512.566000,347.577000,550.548000,307.985000,575.897000,328.444000,583.452000,348.816000,589.737000,370.200000,584.295000,390.026000,578.573000
642.421000,834.585000,640.349000,902.578000,638.133000,972.631000,636.302000,1042.730000,566.023000,1072.700000,598.962000,1086.840000,634.213000,1096.270000,670.294000,1087.440000,703.982000,1075.350000
639.912000,786.758000,640.054000,859.723000,640.376000,932.415000,640.656000,1006.200000,568.658000,1043.880000,603.996000,1057.790000,639.168000,1069.080000,675.578000,1058.530000,708.817000,1046.890000
762.958000,1073.220000,764.931000,1154.740000,766.711000,1237.110000,768.713000,1319.080000,675.559000,1340.790000,720.576000,1359.230000,766.881000,1372.940000,812.168000,1355.070000,853.539000,1337.230000
542.938000,593.484000,544.849000,657.346000,546.531000,720.747000,548.056000,784.742000,487.435000,824.490000,518.011000,834.931000,548.562000,842.619000,579.290000,833.464000,607.560000,823.896000
871.189000,1099.340000,865.814000,1192.200000,861.035000,1284.720000,855.284000,1379.240000,774.872000,1418.960000,815.891000,1438.030000,857.253000,1450.490000,899.776000,1440.530000,940.476000,1422.100000
709.174000,873.580000,711.719000,942.144000,713.735000,1010.970000,715.545000,1081.850000,636.821000,1141.640000,676.436000,1152.820000,715.375000,1161.410000,755.940000,1151.550000,793.652000,1140.850000
583.563000,682.416000,585.952000,745.524000,588.233000,807.787000,590.268000,871.296000,530.131000,921.999000,562.775000,930.598000,595.546000,937.875000,628.327000,929.620000,658.611000,919.367000
266.436000,291.899000,266.870000,324.286000,267.471000,356.277000,268.299000,388.601000,236.548000,404.095000,252.130000,409.734000,267.749000,414.518000,283.424000,409.800000,297.737000,403.939000
608.335000,703.200000,612.596000,770.866000,616.429000,838.192000,619.947000,906.171000,558.375000,947.395000,588.116000,956.966000,618.845000,964.900000,649.525000,954.861000,676.398000,944.265000
243.380000,290.257000,242.397000,321.540000,241.568000,352.422000,240.756000,384.033000,207.198000,401.712000,223.757000,408.361000,240.334000,414.022000,257.839000,409.543000,273.853000,404.336000
635.813000,774.440000,637.221000,838.675000,638.610000,903.253000,640.046000,968.434000,555.143000,1001.470000,595.632000,1016.220000,634.846000,1028.150000,673.477000,1017.000000,708.485000,1006.630000
668.332000,881.998000,663.547000,971.163000,658.449000,1062.170000,653.547000,1152.880000,581.540000,1183.060000,618.850000,1199.470000,659.279000,1211.750000,702.423000,1198.780000,742.880000,1183.960000
711.276000,853.150000,715.446000,922.665000,719.572000,991.044000,724.092000,1060.430000,641.345000,1108.030000,686.036000,1119.360000,729.713000,1128.690000,772.515000,1113.150000,811.483000,1097.840000
485.242000,560.453000,486.736000,618.745000,488.480000,676.739000,490.029000,735.498000,438.063000,784.454000,465.555000,792.564000,493.723000,799.088000,523.060000,789.949000,549.252000,780.365000
581.343000,645.514000,584.369000,702.745000,586.909000,759.988000,588.757000,818.634000,534.103000,858.010000,561.945000,867.759000,589.538000,874.672000,617.690000,866.873000,643.937000,859.246000
528.983000,606.598000,529.956000,661.952000,530.922000,716.758000,531.876000,772.048000,477.551000,797.010000,502.701000,806.675000,527.221000,814.659000,552.163000,808.513000,574.928000,801.351000
766.423000,917.085000,762.817000,1010.920000,758.694000,1105.110000,754.794000,1199.580000,674.761000,1234.840000,712.433000,1252.890000,752.982000,1267.810000,796.420000,1254.880000,834.411000,1241.130000
721.467000,916.362000,721.289000,982.198000,721.320000,1047.520000,720.525000,1114.330000,641.224000,1176.500000,682.588000,1188.000000,721.597000,1197.500000,760.297000,1189.530000,796.968000,1181.030000
666.180000,768.125000,665.410000,845.401000,664.196000,922.939000,662.649000,1000.810000,578.648000,1052.160000,623.849000,1065.820000,669.481000,1076.330000,713.996000,1065.020000,755.860000,1053.750000
