215.365000,437.430000,244.283000,421.557000,278.774000,422.618000,305.789000,447.601000,275.504000,450.167000,241.395000,448.580000,447.814000,453.583000,477.307000,432.629000,511.179000,435.194000,537.132000,453.005000,512.075000,461.187000,479.388000,458.988000
147.900000,345.338000,168.650000,332.057000,195.184000,333.970000,215.483000,352.913000,193.502000,358.359000,167.157000,357.219000,322.902000,353.036000,343.685000,335.009000,369.559000,334.955000,388.568000,347.995000,371.963000,358.860000,346.653000,359.695000
190.966000,484.339000,213.472000,467.094000,245.963000,469.209000,274.495000,490.791000,247.015000,498.465000,214.138000,499.381000,393.208000,487.170000,420.338000,462.322000,452.956000,460.668000,480.068000,475.324000,457.821000,490.431000,425.436000,493.110000
176.590000,381.558000,201.890000,363.444000,235.161000,365.752000,261.386000,389.688000,232.575000,396.357000,199.680000,395.152000,390.537000,389.263000,418.440000,365.371000,451.956000,364.013000,477.222000,381.525000,455.446000,394.705000,422.631000,396.417000
176.474000,411.422000,201.541000,396.085000,232.595000,398.209000,256.504000,423.329000,230.191000,426.168000,198.668000,424.438000,381.333000,427.652000,406.567000,405.317000,436.946000,406.502000,460.611000,424.057000,438.124000,433.562000,408.902000,432.082000
178.330000,387.628000,203.769000,372.629000,235.885000,375.084000,260.292000,397.149000,232.412000,403.524000,200.273000,401.652000,386.147000,400.520000,411.773000,380.641000,443.428000,381.098000,466.427000,397.122000,445.103000,408.687000,414.525000,408.504000
178.972000,390.248000,204.192000,374.350000,235.439000,375.871000,259.584000,396.583000,233.472000,403.021000,202.288000,402.492000,378.630000,398.175000,403.780000,378.352000,434.385000,378.743000,456.548000,394.858000,436.397000,406.030000,406.681000,405.958000
185.642000,385.859000,210.532000,370.008000,242.825000,372.420000,267.982000,395.294000,240.532000,401.588000,208.361000,400.027000,392.658000,398.826000,418.228000,377.802000,450.271000,378.305000,474.765000,394.649000,452.544000,406.248000,421.460000,406.719000
204.525000,426.977000,230.463000,412.426000,264.137000,417.227000,288.746000,442.373000,260.932000,449.055000,226.495000,446.598000,403.484000,447.684000,430.638000,423.693000,464.307000,423.748000,489.737000,440.388000,467.389000,456.636000,434.193000,457.299000
182.859000,392.214000,210.518000,380.544000,243.284000,383.026000,268.647000,405.362000,239.015000,410.138000,206.482000,407.338000,395.192000,408.966000,422.494000,388.849000,454.606000,388.160000,480.498000,402.129000,456.650000,414.066000,425.757000,414.704000
175.350000,367.242000,198.855000,349.367000,229.985000,352.090000,256.190000,374.222000,228.201000,379.065000,197.084000,378.539000,375.986000,374.899000,404.701000,352.990000,435.314000,352.839000,458.746000,369.804000,437.661000,380.009000,407.300000,380.503000
147.620000,305.104000,169.422000,294.424000,195.220000,296.427000,214.718000,313.162000,192.855000,318.440000,167.074000,316.994000,309.607000,316.193000,331.191000,300.665000,356.410000,300.913000,375.151000,312.585000,357.945000,322.694000,333.303000,323.149000
205.808000,428.405000,231.083000,411.999000,263.758000,413.562000,290.925000,434.657000,263.431000,441.419000,231.081000,441.536000,416.641000,429.420000,443.226000,405.178000,475.350000,402.334000,500.855000,416.552000,480.062000,430.951000,448.533000,434.273000
189.199000,389.656000,209.701000,372.061000,238.989000,373.897000,262.917000,394.356000,237.696000,401.057000,208.714000,400.814000,377.524000,392.579000,401.511000,371.040000,431.084000,369.763000,453.169000,385.783000,434.308000,397.168000,405.622000,398.359000
189.712000,459.932000,216.009000,442.803000,248.092000,442.206000,275.524000,462.520000,248.601000,468.473000,216.644000,470.069000,406.269000,454.092000,432.863000,429.117000,464.873000,426.129000,491.129000,440.769000,470.169000,454.117000,438.758000,456.823000
171.543000,380.615000,196.795000,368.221000,227.509000,370.854000,251.172000,390.841000,224.792000,396.701000,194.063000,395.104000,369.468000,394.541000,395.208000,376.913000,425.354000,377.746000,447.566000,391.203000,426.984000,403.493000,397.277000,403.413000
174.755000,341.553000,198.966000,324.455000,230.262000,324.483000,256.765000,343.245000,230.243000,350.796000,199.202000,352.190000,379.886000,337.132000,406.804000,315.482000,437.788000,314.513000,461.534000,328.978000,441.324000,341.639000,410.570000,343.537000
163.730000,360.500000,188.632000,345.826000,219.985000,349.686000,242.372000,373.418000,216.469000,379.123000,184.873000,376.090000,363.876000,379.898000,388.288000,359.261000,419.460000,360.209000,441.697000,376.922000,420.984000,388.787000,390.707000,388.801000
148.518000,268.319000,167.673000,258.066000,189.852000,259.710000,207.190000,274.274000,187.622000,277.602000,165.646000,276.538000,295.128000,276.601000,314.596000,262.678000,336.530000,262.968000,354.140000,274.327000,337.900000,281.200000,316.580000,281.281000
134.519000,321.780000,154.332000,310.437000,178.567000,312.260000,197.252000,328.563000,176.544000,333.540000,152.357000,332.457000,290.149000,329.543000,310.123000,313.529000,333.929000,313.249000,351.694000,324.936000,336.021000,334.502000,312.677000,335.376000
132.043000,323.985000,153.236000,313.956000,178.733000,315.953000,199.204000,332.184000,176.956000,337.066000,151.323000,335.718000,294.972000,336.455000,317.013000,321.377000,342.514000,321.900000,362.152000,333.199000,344.015000,342.881000,319.015000,343.052000
154.333000,317.107000,174.197000,306.738000,197.373000,308.546000,215.092000,323.204000,195.157000,327.667000,171.885000,326.878000,304.923000,325.291000,324.795000,311.064000,347.340000,311.500000,365.105000,322.512000,349.068000,330.945000,326.861000,331.021000
154.164000,337.410000,173.833000,325.710000,198.261000,326.524000,217.522000,342.563000,196.844000,347.602000,172.389000,347.337000,312.849000,343.386000,332.921000,327.294000,356.984000,327.807000,375.578000,339.620000,358.908000,348.936000,335.209000,349.150000
139.154000,290.954000,157.952000,277.513000,182.049000,277.773000,200.931000,293.526000,181.259000,299.209000,157.269000,299.823000,292.794000,289.226000,311.649000,271.126000,335.318000,269.813000,353.885000,281.546000,338.686000,291.912000,315.444000,293.659000
485.338000,1099.320000,546.693000,1064.820000,624.858000,1067.780000,684.033000,1108.700000,617.743000,1132.460000,541.985000,1131.370000,984.195000,1112.510000,1049.160000,1072.380000,1126.600000,1071.760000,1184.170000,1103.610000,1133.180000,1136.530000,1057.680000,1137.020000
440.027000,1075.850000,505.755000,1035.060000,593.472000,1037.770000,660.047000,1092.430000,588.498000,1117.020000,502.026000,1114.220000,1005.310000,1080.970000,1070.560000,1023.420000,1157.460000,1017.910000,1220.800000,1052.610000,1168.640000,1093.690000,1084.470000,1101.530000
639.541000,1464.210000,726.028000,1413.780000,830.565000,1420.280000,910.858000,1481.300000,823.210000,1507.280000,720.748000,1503.710000,1332.570000,1486.710000,1421.140000,1428.320000,1523.800000,1428.230000,1598.520000,1475.420000,1533.220000,1512.750000,1434.540000,1514.120000
357.384000,1010.880000,422.343000,989.093000,501.325000,998.274000,560.807000,1047.260000,492.755000,1061.710000,412.838000,1055.800000,841.302000,1055.800000,911.534000,1010.740000,990.567000,1010.830000,1054.080000,1037.610000,996.657000,1075.180000,917.431000,1077.100000
507.396000,1341.720000,578.819000,1290.810000,676.587000,1298.620000,749.270000,1365.750000,670.411000,1390.040000,573.521000,1386.420000,1122.800000,1362.640000,1198.730000,1294.460000,1293.230000,1291.090000,1362.690000,1335.780000,1305.400000,1379.710000,1212.490000,1385.860000
346.362000,1001.030000,404.286000,966.876000,481.264000,974.222000,536.882000,1028.540000,476.183000,1044.320000,398.963000,1040.490000,804.225000,1033.720000,864.916000,981.375000,940.153000,982.781000,993.949000,1015.680000,947.133000,1053.850000,872.604000,1054.750000
831.354000,1814.110000,936.139000,1752.750000,1075.080000,1766.740000,1178.350000,1856.000000,1061.860000,1884.920000,924.658000,1874.700000,1733.910000,1859.630000,1848.540000,1777.740000,1985.200000,1779.950000,2074.160000,1839.680000,1993.040000,1896.940000,1860.410000,1896.260000
330.613000,922.383000,374.926000,884.787000,435.435000,877.537000,491.102000,910.244000,442.883000,929.509000,381.990000,939.695000,700.560000,869.240000,741.736000,814.479000,800.477000,800.056000,851.707000,819.455000,818.501000,852.754000,760.712000,867.737000
119.974000,306.591000,140.736000,296.581000,166.400000,298.891000,185.424000,316.200000,163.932000,321.399000,138.093000,319.825000,278.509000,318.058000,299.304000,301.499000,324.327000,301.566000,343.150000,312.317000,326.369000,323.923000,301.657000,324.777000
162.634000,337.437000,180.412000,324.428000,203.118000,322.883000,221.788000,337.542000,203.053000,342.016000,180.528000,343.224000,317.279000,334.156000,334.753000,318.180000,357.212000,318.078000,375.143000,329.451000,359.234000,336.213000,337.777000,336.571000
370.637000,768.614000,421.712000,732.287000,491.940000,735.348000,544.762000,778.388000,489.527000,797.989000,420.411000,798.021000,797.905000,772.375000,848.885000,725.880000,917.181000,722.957000,963.056000,753.199000,924.487000,785.205000,858.767000,789.162000
383.160000,848.532000,426.743000,812.191000,490.836000,813.982000,542.857000,855.827000,490.854000,872.927000,427.290000,875.019000,785.199000,843.010000,836.336000,794.585000,899.577000,791.563000,947.118000,821.152000,909.244000,852.016000,846.507000,856.618000
261.241000,561.895000,307.163000,535.065000,365.677000,536.095000,409.069000,571.744000,362.087000,587.974000,303.417000,587.983000,607.431000,566.294000,650.749000,526.975000,707.144000,524.151000,747.974000,548.321000,712.983000,575.544000,658.123000,579.129000
233.752000,670.629000,274.313000,652.603000,323.858000,660.818000,358.580000,697.404000,316.702000,705.380000,266.160000,699.523000,532.134000,710.136000,574.778000,679.861000,624.289000,682.554000,660.321000,706.342000,626.622000,727.650000,577.574000,726.321000
241.282000,576.784000,274.159000,560.043000,314.044000,563.046000,346.420000,589.870000,310.707000,595.747000,270.225000,594.793000,491.468000,590.330000,526.755000,562.114000,566.076000,560.842000,598.247000,577.563000,570.341000,593.929000,531.250000,596.340000
178.428000,403.206000,203.199000,388.812000,233.626000,391.364000,258.952000,412.431000,232.188000,416.772000,201.385000,415.910000,374.963000,415.163000,401.900000,394.290000,431.649000,394.466000,455.206000,409.386000,434.040000,419.907000,404.636000,420.380000
230.917000,543.933000,267.435000,524.133000,313.883000,529.658000,348.280000,561.949000,308.767000,570.234000,262.007000,566.760000,522.121000,566.920000,560.137000,536.534000,606.464000,536.708000,641.280000,557.276000,610.417000,577.166000,564.710000,578.465000
264.531000,741.748000,304.320000,719.743000,356.661000,724.050000,396.533000,757.477000,353.069000,769.562000,300.810000,767.326000,579.909000,754.215000,620.457000,719.672000,671.919000,717.986000,710.726000,737.922000,678.459000,763.089000,628.031000,766.327000
471.651000,1155.270000,539.669000,1123.150000,624.325000,1127.250000,689.920000,1181.790000,619.949000,1199.970000,535.290000,1197.390000,1006.860000,1176.470000,1074.520000,1125.220000,1155.400000,1124.720000,1212.310000,1153.990000,1162.920000,1194.310000,1083.390000,1198.130000
229.436000,673.091000,262.753000,654.172000,306.207000,657.151000,339.383000,686.129000,302.677000,695.684000,259.400000,693.669000,500.058000,688.826000,535.630000,660.701000,578.811000,660.646000,612.024000,679.464000,582.772000,698.180000,540.366000,699.600000
147.643000,353.971000,168.164000,342.690000,194.035000,344.112000,214.220000,361.321000,192.529000,367.101000,166.529000,366.084000,316.439000,362.601000,337.023000,345.991000,362.610000,346.027000,382.807000,357.484000,364.705000,368.055000,339.626000,368.957000
360.608000,703.924000,403.653000,677.748000,457.326000,676.280000,499.934000,705.532000,457.421000,721.819000,404.270000,724.420000,688.386000,690.923000,728.638000,653.750000,779.953000,648.166000,819.586000,666.912000,788.354000,693.254000,738.687000,699.846000
325.228000,668.338000,362.689000,647.995000,410.896000,650.935000,447.121000,681.892000,407.853000,692.862000,359.829000,691.511000,631.300000,679.740000,668.526000,648.967000,716.035000,648.048000,752.710000,666.692000,721.709000,689.703000,675.141000,691.647000
229.914000,556.567000,260.297000,535.094000,300.899000,535.287000,335.111000,560.479000,299.750000,570.549000,259.282000,571.926000,488.166000,550.933000,520.418000,522.716000,560.520000,519.622000,593.974000,537.190000,566.761000,554.058000,527.503000,557.335000
169.679000,353.386000,191.204000,342.289000,216.268000,343.029000,235.131000,360.509000,213.312000,363.245000,188.582000,362.151000,336.858000,363.553000,357.388000,347.668000,381.897000,348.458000,401.910000,360.654000,383.205000,367.822000,359.682000,367.395000
144.366000,341.644000,163.624000,325.727000,189.393000,325.236000,209.537000,343.782000,188.939000,348.646000,163.153000,349.726000,310.716000,340.969000,330.480000,321.770000,355.192000,322.645000,374.560000,336.760000,357.607000,344.914000,333.617000,344.860000
146.787000,298.340000,164.159000,287.393000,186.684000,287.535000,204.550000,301.225000,186.271000,307.320000,163.732000,307.643000,290.815000,298.258000,308.013000,283.104000,330.699000,282.225000,349.136000,291.764000,333.606000,301.820000,311.423000,303.440000
123.607000,319.198000,144.824000,307.723000,171.128000,308.813000,191.402000,325.680000,169.243000,331.222000,142.975000,330.477000,294.233000,326.825000,315.894000,310.857000,341.803000,311.438000,361.676000,323.018000,343.393000,333.047000,317.964000,333.367000
137.740000,279.005000,157.325000,268.978000,181.171000,269.760000,199.388000,284.510000,179.463000,290.158000,155.736000,289.414000,293.415000,284.574000,311.951000,270.153000,335.275000,270.132000,353.700000,280.040000,337.234000,289.573000,314.532000,290.512000
154.572000,334.636000,174.839000,321.926000,200.220000,323.015000,220.242000,340.210000,198.624000,345.166000,173.256000,344.703000,315.518000,339.038000,336.010000,321.102000,360.997000,320.405000,380.666000,332.354000,363.818000,342.420000,339.275000,343.795000
143.862000,302.891000,163.067000,291.696000,187.798000,293.063000,207.694000,308.601000,186.662000,314.023000,162.161000,313.645000,305.700000,306.858000,325.896000,290.334000,350.146000,289.470000,369.055000,299.565000,352.689000,310.492000,328.838000,311.843000
143.212000,340.946000,164.400000,326.937000,192.040000,327.074000,213.808000,343.731000,191.025000,351.436000,163.666000,351.822000,321.711000,341.908000,343.553000,324.578000,370.859000,324.788000,392.453000,337.143000,373.647000,348.140000,346.843000,349.142000
145.403000,296.513000,165.505000,285.514000,189.133000,287.943000,207.598000,305.083000,187.186000,308.287000,163.105000,306.768000,300.209000,309.223000,320.767000,293.660000,344.017000,294.724000,362.078000,307.425000,345.296000,314.950000,322.300000,314.817000
145.938000,303.474000,164.953000,293.361000,187.661000,294.828000,205.435000,309.697000,185.671000,313.925000,162.983000,312.913000,293.625000,311.804000,313.091000,297.901000,335.500000,298.466000,353.015000,309.373000,336.985000,317.196000,315.072000,317.380000
155.978000,323.631000,175.006000,310.582000,198.498000,309.939000,216.458000,326.039000,197.522000,330.029000,174.294000,330.420000,312.766000,325.186000,330.310000,308.653000,353.367000,308.807000,371.412000,321.053000,355.408000,328.312000,333.390000,328.399000
164.298000,314.675000,183.149000,302.488000,206.950000,305.774000,225.141000,324.048000,204.288000,327.134000,180.526000,325.031000,318.323000,330.775000,339.324000,315.621000,362.318000,317.077000,377.688000,330.886000,362.573000,338.083000,340.117000,336.833000
147.203000,338.621000,167.670000,328.637000,192.685000,331.209000,211.153000,348.123000,190.100000,353.027000,164.958000,351.257000,306.839000,352.826000,327.890000,338.301000,352.815000,339.507000,371.674000,351.145000,353.947000,361.166000,329.361000,360.808000
150.126000,331.558000,167.856000,318.752000,190.511000,318.588000,208.219000,335.383000,189.113000,338.415000,166.783000,338.265000,305.292000,336.024000,322.987000,319.682000,345.776000,320.116000,363.283000,333.031000,347.073000,339.352000,325.443000,338.909000
151.016000,320.691000,170.280000,308.603000,194.814000,309.316000,213.543000,324.471000,193.875000,331.115000,169.243000,331.316000,303.237000,322.762000,321.930000,306.488000,346.164000,305.872000,364.885000,316.872000,348.995000,327.734000,325.213000,329.124000
144.392000,309.442000,163.615000,296.317000,187.869000,296.846000,206.875000,313.153000,187.177000,318.532000,162.915000,318.824000,296.759000,308.936000,314.927000,290.678000,338.479000,289.203000,357.098000,300.592000,342.023000,311.178000,318.999000,313.105000
129.734000,321.008000,149.249000,310.092000,172.620000,310.826000,191.860000,325.575000,171.784000,330.101000,148.660000,329.820000,286.018000,324.741000,305.182000,309.267000,328.383000,308.757000,346.836000,319.351000,330.714000,328.221000,308.109000,329.284000
139.207000,343.867000,159.779000,332.950000,185.320000,335.266000,204.396000,353.331000,183.359000,358.243000,157.688000,356.714000,297.519000,354.797000,317.402000,337.052000,342.069000,336.753000,360.402000,348.282000,344.158000,359.563000,319.935000,360.760000
171.666000,319.926000,190.902000,308.716000,215.593000,309.919000,234.686000,325.659000,214.107000,331.218000,189.693000,330.487000,331.340000,324.115000,350.008000,307.898000,373.951000,306.878000,392.268000,316.917000,376.628000,327.359000,353.444000,329.035000
173.104000,313.902000,192.256000,301.868000,216.454000,304.047000,235.826000,320.323000,214.681000,325.094000,190.475000,323.994000,329.574000,322.526000,350.865000,306.852000,375.040000,307.055000,393.197000,319.632000,376.725000,328.188000,352.953000,328.532000
168.092000,339.040000,188.630000,327.782000,213.534000,330.247000,233.060000,347.760000,211.563000,351.954000,186.533000,350.594000,326.727000,349.325000,347.965000,332.686000,372.184000,332.660000,390.409000,344.743000,374.099000,354.392000,350.347000,354.959000
150.544000,302.252000,170.464000,291.072000,195.087000,291.903000,214.140000,307.253000,193.499000,313.004000,168.979000,312.686000,310.500000,305.205000,330.641000,289.611000,354.618000,289.147000,372.757000,299.483000,356.960000,309.867000,333.346000,311.034000
160.703000,323.539000,181.843000,312.899000,207.034000,315.154000,226.031000,332.643000,204.968000,336.968000,179.611000,335.490000,320.373000,336.453000,341.149000,320.003000,365.298000,320.747000,383.075000,332.666000,366.807000,342.517000,343.002000,342.686000
175.454000,427.766000,202.266000,416.445000,234.141000,418.423000,258.505000,437.500000,231.471000,444.703000,199.349000,443.578000,377.413000,437.748000,403.417000,418.945000,434.637000,418.371000,459.441000,429.677000,437.644000,443.900000,406.916000,445.729000
190.526000,430.752000,216.754000,416.147000,249.098000,419.557000,273.853000,442.733000,246.471000,448.196000,213.472000,446.911000,387.691000,444.091000,413.580000,420.589000,444.935000,419.970000,469.277000,434.738000,448.555000,448.906000,417.661000,450.497000
188.406000,430.276000,213.737000,414.017000,246.189000,414.083000,272.867000,434.209000,245.716000,441.881000,213.541000,442.600000,398.759000,427.654000,424.655000,404.389000,456.832000,402.050000,482.852000,415.617000,461.431000,429.875000,429.938000,432.833000
183.663000,427.863000,208.628000,412.614000,239.982000,415.312000,264.519000,437.714000,237.639000,443.148000,205.886000,442.280000,380.075000,435.345000,405.535000,411.670000,436.337000,409.926000,460.590000,425.030000,440.518000,438.790000,410.183000,440.690000
174.689000,419.863000,200.066000,405.248000,231.258000,406.015000,257.633000,424.159000,230.437000,432.284000,199.185000,432.632000,380.679000,420.496000,406.714000,400.449000,437.224000,399.385000,461.777000,412.340000,441.022000,425.400000,410.938000,427.437000
199.619000,381.900000,224.226000,366.350000,255.439000,367.854000,281.031000,388.554000,254.174000,395.085000,222.665000,395.025000,392.900000,387.758000,419.144000,366.162000,449.422000,365.603000,472.809000,380.200000,452.797000,392.592000,422.966000,393.887000
81.384600,180.345000,92.403800,174.307000,105.221000,174.150000,116.023000,182.315000,104.730000,183.978000,91.947400,184.116000,170.168000,182.276000,181.244000,173.835000,193.829000,174.107000,204.471000,180.134000,194.629000,183.692000,182.401000,183.714000
123.498000,328.337000,144.587000,317.735000,171.018000,317.722000,191.593000,334.308000,169.295000,340.340000,143.180000,339.944000,294.551000,332.358000,314.264000,314.650000,340.350000,313.085000,361.552000,323.209000,343.373000,335.427000,318.207000,336.923000
189.926000,433.554000,216.948000,416.125000,251.661000,420.484000,277.893000,446.350000,248.737000,452.861000,213.448000,450.313000,409.923000,449.524000,439.355000,424.875000,474.218000,425.066000,499.189000,444.398000,476.352000,457.819000,442.139000,458.191000
145.966000,322.447000,164.983000,310.917000,188.425000,311.585000,207.014000,326.304000,187.113000,331.327000,163.513000,331.506000,295.397000,325.910000,314.436000,310.785000,337.514000,310.703000,356.086000,321.542000,339.700000,330.147000,317.138000,330.769000
180.843000,451.201000,206.356000,435.141000,240.270000,436.647000,267.815000,457.029000,239.482000,466.258000,205.468000,466.800000,392.722000,451.574000,419.443000,428.244000,452.707000,426.414000,477.699000,439.978000,457.109000,456.465000,424.379000,458.959000
178.252000,440.039000,202.872000,418.665000,235.743000,417.088000,262.875000,438.393000,236.304000,446.497000,203.136000,449.469000,393.592000,430.784000,419.919000,405.317000,452.352000,404.909000,477.051000,422.637000,456.634000,434.613000,424.426000,435.957000
247.339000,450.890000,273.859000,431.715000,307.183000,431.163000,333.928000,454.645000,306.371000,460.031000,273.026000,461.047000,460.425000,451.198000,485.033000,425.251000,517.517000,423.690000,543.831000,440.797000,521.889000,452.367000,490.861000,453.823000
154.409000,376.927000,180.258000,361.541000,212.392000,362.000000,238.120000,381.760000,210.722000,389.232000,178.859000,389.329000,367.077000,379.911000,394.258000,359.534000,426.725000,359.128000,452.666000,373.730000,429.785000,386.407000,397.909000,387.494000
208.888000,398.096000,234.776000,382.827000,266.895000,384.759000,291.475000,407.248000,263.409000,412.243000,231.522000,410.540000,422.702000,410.640000,449.509000,390.829000,481.466000,391.789000,505.698000,408.347000,482.577000,418.222000,451.755000,417.547000
196.084000,411.866000,222.057000,394.236000,256.031000,392.449000,283.610000,413.533000,255.325000,421.164000,221.771000,422.799000,416.163000,408.027000,441.978000,385.352000,475.270000,384.586000,501.977000,398.595000,479.128000,411.917000,447.084000,412.803000
180.817000,433.256000,204.930000,415.215000,236.717000,415.390000,263.316000,436.330000,237.203000,443.356000,205.386000,444.862000,387.883000,428.164000,412.806000,403.517000,444.106000,401.499000,470.042000,416.417000,449.134000,430.352000,418.244000,432.882000
203.298000,390.092000,228.795000,372.653000,260.961000,372.761000,286.984000,393.775000,259.696000,400.846000,227.653000,401.497000,409.923000,387.605000,435.048000,363.611000,466.792000,361.284000,492.348000,376.377000,471.526000,389.253000,440.507000,392.198000
182.535000,385.473000,206.959000,372.845000,236.559000,374.651000,260.208000,393.307000,234.437000,399.755000,204.756000,398.954000,375.461000,392.200000,400.510000,373.909000,429.463000,373.289000,451.642000,385.793000,432.245000,398.041000,403.756000,399.351000
175.391000,344.631000,202.111000,332.887000,231.160000,337.158000,251.386000,358.407000,226.883000,361.490000,197.537000,358.866000,350.341000,363.729000,374.704000,343.431000,402.482000,342.826000,421.680000,356.609000,404.548000,368.536000,377.567000,369.537000
123.819000,250.667000,141.912000,242.491000,162.145000,243.556000,178.685000,256.103000,160.828000,259.098000,140.591000,258.622000,257.116000,256.465000,275.112000,243.644000,294.865000,243.263000,310.430000,251.467000,296.623000,259.062000,277.200000,259.880000
153.062000,465.454000,172.213000,448.462000,202.448000,449.138000,229.658000,468.418000,204.596000,476.724000,174.580000,477.802000,344.174000,460.775000,367.054000,436.422000,398.342000,432.786000,425.819000,444.319000,405.383000,459.547000,374.562000,464.601000
105.434000,278.124000,125.554000,265.441000,153.786000,268.767000,175.574000,289.620000,152.532000,294.826000,124.281000,292.585000,286.815000,290.672000,309.484000,272.037000,338.003000,271.893000,359.015000,284.853000,340.772000,297.924000,312.706000,298.388000
148.691000,312.392000,165.157000,304.792000,185.435000,305.282000,202.007000,316.878000,184.436000,321.759000,164.065000,321.831000,279.958000,313.334000,296.743000,301.077000,316.541000,300.318000,332.561000,306.900000,318.709000,316.266000,299.186000,317.666000
173.804000,560.021000,208.468000,541.403000,254.050000,544.808000,289.609000,573.741000,251.251000,584.215000,206.039000,582.645000,450.937000,574.915000,487.789000,544.746000,532.038000,543.264000,563.978000,559.995000,536.912000,582.770000,493.247000,585.671000
141.322000,292.707000,158.334000,282.731000,180.229000,284.572000,196.647000,299.569000,178.436000,304.154000,156.548000,303.018000,277.058000,301.607000,295.233000,287.441000,316.912000,287.640000,332.272000,298.083000,318.252000,307.458000,296.918000,307.587000
167.587000,273.742000,182.999000,264.802000,202.484000,267.215000,216.811000,281.892000,200.447000,284.908000,180.701000,283.505000,288.382000,284.826000,304.686000,271.539000,323.582000,272.072000,337.073000,281.991000,324.590000,289.886000,305.940000,289.702000
118.800000,286.550000,137.522000,272.776000,162.878000,273.189000,182.781000,290.595000,162.232000,296.646000,136.749000,296.860000,284.710000,286.951000,303.430000,268.461000,328.801000,267.814000,349.441000,280.003000,331.926000,290.585000,307.165000,292.171000
140.737000,255.557000,156.833000,246.051000,177.339000,246.081000,193.890000,258.125000,176.536000,263.482000,156.129000,263.824000,274.285000,255.561000,291.134000,242.696000,311.417000,242.185000,327.329000,250.455000,313.443000,259.121000,293.499000,260.176000
122.585000,414.311000,150.067000,397.591000,185.881000,400.649000,213.536000,424.271000,182.528000,432.757000,146.609000,431.264000,344.843000,430.146000,376.200000,408.429000,411.537000,410.192000,437.055000,428.157000,413.530000,442.514000,378.394000,441.615000
78.370600,169.678000,89.168400,163.874000,102.914000,165.018000,113.641000,174.422000,102.293000,176.903000,88.539000,176.238000,165.466000,174.676000,176.460000,165.276000,189.962000,165.056000,200.353000,170.763000,191.266000,176.991000,177.902000,177.728000
142.687000,300.189000,163.164000,289.404000,188.285000,290.731000,207.616000,305.679000,186.748000,312.210000,161.662000,311.819000,303.662000,303.409000,323.770000,288.277000,348.170000,287.421000,366.782000,297.160000,350.960000,308.496000,326.983000,310.107000
155.644000,272.240000,172.613000,262.569000,192.289000,262.176000,208.527000,273.226000,191.168000,277.100000,171.856000,277.287000,296.377000,272.468000,313.053000,261.055000,332.837000,261.526000,349.190000,270.730000,333.979000,275.994000,314.793000,276.131000
87.534300,177.539000,97.630700,171.301000,109.838000,171.434000,119.755000,179.395000,109.655000,181.769000,97.383100,181.988000,166.865000,177.967000,176.614000,169.142000,188.250000,168.789000,197.331000,174.485000,189.530000,179.139000,178.089000,179.803000
